source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,raw_json
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,105,2203.00184v2,On the impact of outliers in loss reserving,http://arxiv.org/abs/2203.00184v2,2022-03-01T02:23:01+00:00,Benjamin Avanzi,Avanzi,Avanzi; Lavender; Taylor; Wong,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""This paper analyzes how outliers affect reserve estimates and prediction errors under Mack’s Model and Bornhuetter-Ferguson, using impact functions derived from derivatives of statistics with respect to observations, illustrated with real insurer data."", ""key_insight"": ""Outliers can significantly distort reserve estimates in Mack’s Model and Bornhuet-Ferguson, with impact varying across the loss triangle and depending on other cells’ values."", ""paper_id"": ""2203.00184v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,106,1612.03066v2,Parameter uncertainty and reserve risk under Solvency II,http://arxiv.org/abs/1612.03066v2,2016-12-09T15:54:11+00:00,Andreas Fröhlich,Fröhlich,Fröhlich; Weng,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": "" paper examines parameter uncertainty Solvency II reserve risk, arguing that classical reserving methods are inadequate for capturing economic loss risk and proposing an adapted method that better meets required confidence levels."", ""key_insight"": ""Standard bootstrapping fails to meet Solvency II’s confidence level requirements for reserve risk, and an adapted Froehlich-style method offers a more appropriate approach to parameter uncertainty modelling."", ""paper_id"": ""1612.03066v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,107,2312.14324v2,A multistate approach to disability insurance reserving with information delays,http://arxiv.org/abs/2312.14324v2,2023-12-21T22:33:25+00:00,Oliver Lunding Sandqvist,Sandqvist,Sandqvist,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Disability insurance reserving can be improved modeling claim evolution real while accounting for information delays, using modified multistate reserve formulas under suitable independence assumptions."", ""paper_id"": ""2312.14324v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,108,1909.02403v3,Predictive Claim Scores for Dynamic Multi-Product Risk Classification in Insurance,http://arxiv.org/abs/1909.02403v3,2019-09-05T13:39:17+00:00,Robert Matthijs Verschuren,Verschuren,Verschuren,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper extends-M models to incorporate dynamic, multi-product claim scores for risk classification, using non-linear effects and real-world Dutch P&C data show profitability from leveraging cross-product claims history."", ""key_insight"": ""Incorporating dynamic, cross-product claim scores risk classification can improve, but the focus is on and a posteriori risk segmentation rather than reserving or reserve uncertainty."", ""paper_id"": ""1909.02403v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,109,2008.07564v1,Stochastic reserving with a stacked model based on a hybridized Artificial Neural Network,http://arxiv.org/abs/2008.07564v1,2020-08-17T18:26:05+00:00,Eduardo Ramos-Pérez,Ramos-Pérez,Ramos-Pérez; Alonso-González; Núñez-Velázquez,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Stacking multiple ML models with a log-normal uncertainty layer improves reserving accuracy over traditional actuarial methods while maintaining practical applicability."", ""paper_id"": ""2008.07564v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,110,2307.10808v3,Claim Reserving via Inverse Probability Weighting: A Micro-Level Chain-Ladder Method,http://arxiv.org/abs/2307.10808v3,2023-07-05T07:24:23+00:00,Sebastian Calcetero-Vanegas,Calcetero-Vanegas,Calcetero-Vanegas; Badescu; Lin,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces a micro-Ladder method using inverse probability weighting to incorporate individual claim data, providing a statistically grounded extension of the traditional macro-level approach while preserving practicality for actuaries."", ""key_insight"": ""By framing reserving as a population sampling problem, the paper Chain-Ladder to leverage granular claim data through inverse probability weights, bridging micro and macro reserving with statistical rigor."", ""paper_id"": ""2307.10808v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,111,1910.12692v3,A hierarchical reserving model for reported non-life insurance claims,http://arxiv.org/abs/1910.12692v3,2019-10-28T14:08:53+00:00,Jonas Crevecoeur,Crevecoeur,Crevecoeur; Robben; Antonio,"{""relevance_score"": 9, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces a flexible hierarchical reserving model that integrates claim-specific covariates and development history, bridging aggregate and individual reserving approaches using statistical or learning methods, validated on real and simulated data."", ""key_insight"": ""The hierarchical framework enables data-driven selection between aggregate and individual reserving by modeling claim events with covates, offering practical flexibility and robustness for actuarial practice."", ""paper_id"": ""1910.12692v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,112,2104.06499v4,Existence of the first magic angle for the chiral model of bilayer graphene,http://arxiv.org/abs/2104.06499v4,2021-04-13T20:37:00+00:00,Alexander B. Watson,Watson,Watson; Luskin,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper proves the existence of a magic angle in the ch model of twisted bilayer graphene by rigorously validating a formal expansion, using computer-ass proofs on finite-dimensional projections and polynomial sign analysis."", ""key_insight"": ""The paper provides a mathematically rigorous proof that at least one magic angle the chiral model of bilayer graphene, confirming prior heuristic results through controlled numerical and analytical methods."", ""paper_id"": ""2104.06499v4""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,113,2311.07384v3,Individual claims reserving using the Aalen--Johansen estimator,http://arxiv.org/abs/2311.07384v3,2023-11-13T15:09:49+00:00,Martin Bladt,Bladt,Bladt; Pittarello,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces individual claims reserving model using the conditional Aalenohansen estimator, treating claim size as the state variable and modeling development via multi transitions to an absorbing state, validated on real and simulated data with probabilistic scoring."", ""key_insight"": ""Reinterpreting multi-state models around claim size rather than time enables accurate individual-level reserve prediction with full distributional output and strong empirical validation."", ""paper_id"": ""2311.07384v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,114,2502.14479v4,Modelling the term-structure of default risk under IFRS 9 within a multistate regression framework,http://arxiv.org/abs/2502.14479v4,2025-02-20T11:53:20+00:00,Arno Botha,Botha,Botha; Verster; Breedt,"{""relevance_score"": 4, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The models loan default risk over time using multistate regression techniques, comparing Markov chains, beta regression, and multinomial logistic regression on mortgage data to IFRS 9 loss reserves."", ""key_insight"": ""More complex regression-based multistate models outperform simpler ones in estimating lifetime loan default risk under IFRS 9, though the context is banking rather than general insurance reserving."", ""paper_id"": ""2502.14479v4""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,115,2102.00252v1,Synthetic Dataset Generation of Driver Telematics,http://arxiv.org/abs/2102.00252v1,2021-01-30T15:52:56+00:00,Banghee So,So,So; Boucher; Valdez,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""While the synthetic dataset may be useful for pricing or underwriting research, it lacks direct applicability to actuarial reserving tasks such as IBNR estimation, claim development modeling, or reserve uncertainty quantification."", ""paper_id"": ""2102.00252v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,116,2310.12056v1,Mack's estimator motivated by large exposure asymptotics in a compound Poisson setting,http://arxiv.org/abs/2310.12056v1,2023-10-18T15:43:03+00:00,Nils Engler,Engler,Engler; Lindskog,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper shows that Mack’s chain ladder estimator and its prediction formula can be justified under large exposure asymptotics in compound Poisson models, even though classical compound Poisson assumptions don’t align with Mack’s distribution-free framework."", ""key_insight"": ""Mack’s estimator for chain ladder prediction is theoretically grounded under large exposure limits in compound Poisson settings, strengthening its practical validity without requiring strict distribution-free assumptions."", ""paper_id"": ""2310.12056v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,117,2509.20803v1,Statistical Learning of Trade Credit Insurance Network Data with Applications to Ratemaking and Reserving,http://arxiv.org/abs/2509.20803v1,2025-09-25T06:33:16+00:00,Woongchae Yoo,Yoo,Yoo; Tseung; Fung,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The develops a network-amented GLMM for trade credit insurance data jointly model claim probability and reporting delays, using scalable SEM estimation and demonstrating improved performance over benchmarks for ratemaking and reserving."", ""key_insight"": ""Incorporating network structure and random effects a bivariate GLMM significantly improves predictive accuracy for TCI claims, offering practical value for reserving in specialized lines with complex dependencies."", ""paper_id"": ""2509.20803v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,118,2601.17621v2,Non-parametric finite-sample credible intervals with one-dimensional priors: a middle ground between Bayesian and frequentist intervals,http://arxiv.org/abs/2601.17621v2,2026-01-24T22:53:50+00:00,Tim Ritmeester,Ritmeester,Ritmeester,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The introduces a new type statistical interval that blends Bayesian and frequentist properties, using one-dimensional priors for non-parametric estimation of CDFs and means, offering practical advantages without high-dimensional prior specification."", ""key_insight"": ""The proposed intervals provide a middle ground between Bayesian and frequentist approaches by requiring only one-dimensional priors while maintaining credible belief after observing the interval, useful for non-parametric inference."", ""paper_id"": ""2601.17621v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,119,2312.14549v3,A machine learning approach based on survival analysis for IBNR frequencies in non-life reserving,http://arxiv.org/abs/2312.14549v3,2023-12-22T09:25:47+00:00,Munir Hiabu,Hiabu,Hiabu; Hofman; Pittarello,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Survival combined machine learning offers a flexible,, and coherent method for IBNR frequency forecasting that integrates actuarial intuition with modern predictive modeling."", ""paper_id"": ""2312.14549v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,120,2601.05859v1,Neural Methods for Multiple Systems Estimation Models,http://arxiv.org/abs/2601.05859v1,2026-01-09T15:34:39+00:00,Joseph Marsh,Marsh,Marsh; Judd; Chan; Seymour,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Neural Bayesimators enable fast, robust posterior inference for sparse administrative data in social science contexts, but lack applicability to actuarial claims reserving."", ""paper_id"": ""2601.05859v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,121,2209.14129v2,Towards Automatic Forecasting: Evaluation of Time-Series Forecasting Models for Chickenpox Cases Estimation in Hungary,http://arxiv.org/abs/2209.14129v2,2022-09-28T14:27:07+00:00,Wadie Skaf,Skaf,Skaf; Tosayeva; Várkonyi,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper evaluates-series forecasting, including LSTM and SARAX, for predicting chickenpox incidence in Hungary, finding LSTM superior at county level SAR at national level, with a proposed preprocessing method outperforming traditional ones."", ""key_insight"": ""LSTM and SARAX show varying effectiveness by geographic scale disease forecasting, but the application lacks direct relevance to actuarial claims reserving."", ""paper_id"": ""2209.14129v2""}"
